time_s,cylinder_black,cone_s2_red,cone_s05_blue
224.34241669921838,,,0.000297
224.35822444662386,,,0.000297
224.37403219402935,,,0.000297
224.38983994143484,,,0.000297
224.40564768884033,,,0.000297
224.42145543624582,,,0.000297
224.4372631836513,,,0.000297
224.4530709310568,,,0.000297
224.4688786784623,,,0.000297
224.48468642586778,,,0.000297
224.50049417327327,,,0.000297
224.51630192067876,,,-0.000148
224.53210966808425,,,-0.000148
224.54791741548974,,,0.000297
224.56372516289522,,,0.000297
224.5795329103007,,,0.000297
224.5953406577062,,,0.000297
224.6111484051117,,,0.000000
224.62695615251718,,,0.000000
224.64276389992267,,,0.000000
224.65857164732816,,,0.000000
224.67437939473365,0.000890,,0.000297
224.69018714213917,0.000890,,0.000297
224.70599488954466,0.000890,,0.000445
224.72180263695014,0.000890,,0.000445
224.73761038435563,0.000890,,0.000445
224.75341813176112,0.000890,,0.000445
224.7692258791666,0.000890,,0.000445
224.7850336265721,0.000890,,0.000445
224.8008413739776,0.000890,,0.000445
224.81664912138308,0.000890,,0.000445
224.83245686878857,0.000890,,0.000445
224.84826461619406,0.000890,,0.000445
224.86407236359955,0.000890,,0.000445
224.87988011100504,0.000890,,0.000445
224.89568785841053,0.000890,,0.000445
224.91149560581601,0.000890,,0.000445
224.9273033532215,0.000890,,0.000594
224.943111100627,0.000890,,0.000594
224.95891884803248,0.000890,,0.000594
224.97472659543797,0.000890,,0.000594
224.99053434284346,0.000890,,0.000594
225.00634209024895,0.000890,,0.000594
225.02214983765444,0.000890,,0.000000
225.03795758505993,0.000890,,0.000000
225.05376533246545,0.000890,,0.000594
225.06957307987093,0.000890,,0.000594
225.08538082727642,0.000890,,0.000594
225.1011885746819,0.000890,,0.000594
225.1169963220874,0.000890,,0.000594
225.1328040694929,0.000890,,0.000594
225.14861181689838,,,0.000148
225.16441956430387,,,0.000148
225.18022731170936,,,0.000297
225.19603505911485,,,0.000297
225.21184280652034,,,0.000297
225.22765055392583,,,0.000297
225.24345830133132,,,0.000297
225.2592660487368,,,0.000297
225.2750737961423,,,
225.29088154354778,,,
225.30668929095327,,,0.000594
225.32249703835876,,,0.000594
225.33830478576425,,,0.000594
225.35411253316974,,,0.000594
225.36992028057523,,,
225.38572802798072,,,
225.4015357753862,0.001187,,
225.4173435227917,0.001187,,
225.43315127019721,0.001187,,0.000000
225.4489590176027,0.001187,,0.000000
225.4647667650082,0.001187,,0.000445
225.48057451241368,0.001187,,0.000445
225.49638225981917,0.001187,,0.000890
225.51219000722466,0.001187,,0.000890
225.52799775463015,0.001187,,0.000445
225.54380550203564,0.001187,,0.000445
225.55961324944113,0.001187,,0.000890
225.57542099684662,0.001187,,0.000890
225.5912287442521,0.001335,,0.000890
225.6070364916576,0.001335,,0.000890
225.62284423906308,0.001335,,0.000890
225.63865198646857,0.001335,,0.000890
225.65445973387406,0.001335,,0.000445
225.67026748127955,0.001335,,0.000445
225.68607522868504,0.001335,,0.000445
225.70188297609053,0.001335,,0.000445
225.71769072349602,0.001484,,
225.7334984709015,0.001484,,
225.749306218307,0.001484,,0.000594
225.7651139657125,0.001484,,0.000594
225.78092171311798,0.001484,,0.000445
225.79672946052347,0.001484,,0.000445
225.81253720792898,0.001484,,0.000594
225.82834495533447,0.001484,,0.000594
225.84415270273996,0.001484,,0.001187
225.85996045014545,0.001484,,0.001187
225.87576819755094,,,0.001187
225.89157594495643,,,0.001187
225.90738369236192,0.001781,,0.000890
225.9231914397674,0.001781,,0.000890
225.9389991871729,0.001781,,0.000890
225.9548069345784,0.001781,,0.000890
225.97061468198388,0.001781,,0.001187
225.98642242938936,0.001781,,0.001187
226.00223017679485,0.001781,,0.001335
226.01803792420034,0.001781,,0.001335
226.03384567160583,,,0.000890
226.04965341901132,,,0.000890
226.0654611664168,,,0.001187
226.0812689138223,,,0.001187
226.0970766612278,0.002077,,0.001187
226.11288440863328,0.002077,,0.001187
226.12869215603877,0.002077,,
226.14449990344426,0.002077,,
226.16030765084975,0.002077,,0.001781
226.17611539825526,0.002077,,0.001781
226.19192314566072,0.002226,,0.001335
226.20773089306624,0.002226,,0.001335
226.22353864047173,0.002226,,0.001335
226.23934638787722,0.002226,,0.001335
226.2551541352827,0.002374,,
226.2709618826882,0.002374,,
226.2867696300937,0.002374,,0.001484
226.30257737749918,0.002374,,0.001484
226.31838512490467,0.002374,,0.002077
226.33419287231015,0.002374,,0.002077
226.35000061971564,0.002671,,0.002077
226.36580836712113,0.002671,,0.002077
226.38161611452662,0.002671,,0.002374
226.3974238619321,0.002671,,0.002374
226.4132316093376,,,0.002374
226.4290393567431,,,0.002374
226.44484710414858,,,
226.46065485155407,,,
226.47646259895956,,,
226.49227034636505,,,
226.50807809377054,0.002967,,0.002671
226.52388584117602,0.002967,,0.002671
226.5396935885815,0.003264,,
226.555501335987,0.003264,,
226.57130908339252,0.003264,,0.002967
226.587116830798,0.003264,,0.002967
226.6029245782035,,,0.002671
226.618732325609,,,0.002671
226.63454007301448,,,0.003264
226.65034782041997,,,0.003264
226.66615556782546,0.003561,,0.003264
226.68196331523094,0.003561,,0.003264
226.69777106263643,,,0.003561
226.71357881004192,,,0.003561
226.7293865574474,,,0.003116
226.7451943048529,,,0.003116
226.7610020522584,,,0.003264
226.77680979966388,,,0.003264
226.79261754706937,,,0.003264
226.80842529447486,,,0.003264
226.82423304188035,,,0.003709
226.84004078928584,,,0.003709
226.85584853669133,,,0.003561
226.87165628409682,,,0.003561
226.8874640315023,,,0.004451
226.9032717789078,,,0.004451
226.91907952631328,,,0.004154
226.9348872737188,,,0.004154
226.9506950211243,,,0.004748
226.96650276852978,,,0.004748
226.98231051593527,,,0.004600
226.99811826334076,,,0.004600
227.01392601074625,,,0.004896
227.02973375815174,,,0.004896
227.04554150555722,,,0.005045
227.0613492529627,,,0.005045
227.0771570003682,,,0.005341
227.0929647477737,,,0.005341
227.10877249517918,,,0.005341
227.12458024258467,,,0.005341
227.14038798999016,,,0.005045
227.15619573739565,,,0.005045
227.17200348480114,,,0.005935
227.18781123220663,,,0.005935
227.20361897961212,,,0.006528
227.2194267270176,,,0.006528
227.2352344744231,,,0.005935
227.25104222182858,,,0.005935
227.26684996923407,,,0.006232
227.28265771663956,,,0.006232
227.29846546404505,,,0.007419
227.31427321145054,,,0.007419
227.33008095885606,0.006232,0.008309,0.007419
227.34588870626155,0.006232,0.008309,0.007419
227.36169645366704,0.006528,,0.007715
227.37750420107253,0.006528,,0.007715
227.39331194847801,0.006825,,0.007864
227.4091196958835,0.006825,,0.007864
227.424927443289,0.007122,,0.008012
227.44073519069448,0.007122,,0.008012
227.45654293809997,0.007419,,0.009199
227.47235068550546,0.007419,,0.009199
227.48815843291095,0.007715,,0.009051
227.50396618031644,0.007715,,0.009051
227.51977392772193,0.008012,,0.009496
227.53558167512742,0.008012,,0.009496
227.5513894225329,0.008457,,0.010386
227.5671971699384,0.008457,,0.010386
227.58300491734389,0.008754,,0.009792
227.59881266474937,0.008754,,0.009792
227.61462041215486,0.009051,0.011870,0.010683
227.63042815956035,0.009051,0.011870,0.010683
227.64623590696584,0.009496,,0.010386
227.66204365437133,0.009496,,0.010386
227.67785140177682,0.009792,0.012760,0.011573
227.69365914918234,0.009792,0.012760,0.011573
227.70946689658783,0.010238,,0.011573
227.72527464399332,0.010238,,0.011573
227.7410823913988,0.010683,,0.012463
227.7568901388043,0.010683,,0.012463
227.77269788620978,0.011128,,0.012908
227.78850563361527,0.011128,,0.012908
227.80431338102076,0.011424,,0.013947
227.82012112842625,0.011424,,0.013947
227.83592887583174,0.012018,0.015430,0.013798
227.85173662323723,0.012018,0.015430,0.013798
227.86754437064272,0.012463,,0.014392
227.8833521180482,0.012463,,0.014392
227.8991598654537,0.012908,0.016617,0.015875
227.9149676128592,0.012908,0.016617,0.015875
227.93077536026468,0.013353,0.017211,0.015727
227.94658310767016,0.013353,0.017211,0.015727
227.96239085507565,0.013947,0.017804,0.016024
227.97819860248114,0.013947,0.017804,0.016024
227.99400634988663,0.014392,0.018398,0.015727
228.00981409729212,0.014392,0.018398,0.015727
228.0256218446976,0.014985,0.018991,0.016617
228.0414295921031,0.014985,0.018991,0.016617
228.0572373395086,0.015430,0.019733,0.017804
228.07304508691408,0.015430,0.019733,0.017804
228.0888528343196,0.016024,0.020475,0.019585
228.10466058172508,0.016024,0.020475,0.019585
228.12046832913057,0.016469,0.021068,0.018398
228.13627607653606,0.016469,0.021068,0.018398
228.15208382394155,0.017211,0.021959,0.019140
228.16789157134704,0.017211,0.021959,0.019140
228.18369931875253,0.017953,0.022552,0.021068
228.19950706615802,0.017953,0.022552,0.021068
228.2153148135635,0.018546,0.023442,0.021365
228.231122560969,0.018546,0.023442,0.021365
228.2469303083745,0.018991,0.024332,0.021513
228.26273805577998,0.018991,0.024332,0.021513
228.27854580318547,0.019881,0.025074,0.022997
228.29435355059096,0.019881,0.025074,0.022997
228.31016129799644,0.020475,0.025816,0.024184
228.32596904540193,0.020475,0.025816,0.024184
228.34177679280742,0.021217,0.026706,0.025519
228.3575845402129,0.021217,0.026706,0.025519
228.3733922876184,0.021810,0.027597,0.025816
228.3892000350239,0.021810,0.027597,0.025816
228.40500778242938,0.022552,0.028487,0.027300
228.42081552983487,0.022552,0.028487,0.027300
228.43662327724036,0.023294,0.029377,0.027448
228.45243102464588,0.023294,0.029377,0.027448
228.46823877205136,0.024184,,0.029229
228.48404651945685,0.024184,,0.029229
228.49985426686234,0.024926,,0.028932
228.51566201426783,0.024926,,0.028932
228.53146976167332,0.025668,,0.030861
228.5472775090788,0.025668,,0.030861
228.5630852564843,0.026558,,0.031751
228.5788930038898,0.026558,,0.031751
228.59470075129528,0.027448,,0.031751
228.61050849870077,0.027448,,0.031751
228.62631624610626,0.028190,,0.033828
228.64212399351175,0.028190,,0.033828
228.65793174091723,0.029229,,0.034867
228.67373948832272,0.029229,,0.034867
228.6895472357282,0.029822,,0.036053
228.7053549831337,0.029822,,0.036053
228.7211627305392,0.031009,,0.037240
228.73697047794468,0.031009,,0.037240
228.75277822535017,0.031899,,0.037389
228.76858597275566,0.031899,,0.037389
228.78439372016115,0.032789,,0.039466
228.80020146756664,0.032789,,0.039466
228.81600921497215,0.033680,,0.039466
228.83181696237762,0.033680,,0.039466
228.84762470978313,0.034570,,0.041543
228.86343245718862,0.034570,,0.041543
228.8792402045941,0.035757,,0.042730
228.8950479519996,0.035757,,0.042730
228.9108556994051,0.036647,,0.042433
228.92666344681058,0.036647,,0.042433
228.94247119421607,0.037686,,0.044956
228.95827894162156,0.037686,,0.044956
228.97408668902705,0.038724,,0.046439
228.98989443643254,0.038724,,0.046439
229.00570218383803,0.040059,,0.046884
229.02150993124351,0.040059,,0.046884
229.037317678649,0.040950,,0.048665
229.0531254260545,0.040950,,0.048665
229.06893317345998,0.042137,,0.050000
229.08474092086547,0.042137,,0.050000
229.10054866827096,0.043472,,0.049407
229.11635641567645,0.043472,,0.049407
229.13216416308194,0.043472,,0.049407
229.14797191048743,0.044659,,0.052671
229.16377965789292,0.044659,,0.052671
229.1795874052984,0.045846,,0.054006
229.1953951527039,0.045846,,0.054006
229.2112029001094,0.047181,,0.055638
229.2270106475149,0.047181,,0.055638
229.2428183949204,0.048368,,0.056528
229.25862614232588,0.048368,,0.056528
229.27443388973137,0.049852,,0.056677
229.29024163713686,0.049852,,0.056677
229.30604938454235,0.051039,,0.059496
229.32185713194784,0.051039,,0.059496
229.33766487935333,0.052374,,0.060979
229.35347262675882,0.052374,,0.060979
229.3692803741643,0.053858,,0.062760
229.3850881215698,0.053858,,0.062760
229.40089586897528,0.055045,,0.063947
229.41670361638077,0.055045,,0.063947
229.43251136378626,0.056528,,0.064985
229.44831911119175,0.056528,,0.064985
229.46412685859724,0.058012,,0.066766
229.47993460600273,0.058012,,0.066766
229.49574235340822,0.059347,,0.065875
229.5115501008137,0.059347,,0.065875
229.5273578482192,0.060831,,0.070326
229.54316559562469,0.060831,,0.070326
229.55897334303017,0.062315,,0.069139
229.5747810904357,0.062315,,0.069139
229.59058883784115,0.063798,,0.070623
229.60639658524667,0.063798,,0.070623
229.62220433265216,0.065282,,0.071810
229.63801208005765,0.065282,,0.071810
229.65381982746314,0.066914,,0.072107
229.66962757486863,0.066914,,0.072107
229.68543532227412,0.068546,,0.073368
229.7012430696796,0.068546,,0.073368
229.7170508170851,0.070030,,0.076113
229.73285856449058,0.070030,,0.076113
229.74866631189607,0.071662,,0.076261
229.76447405930156,0.071662,,0.076261
229.78028180670705,0.073442,,0.080045
229.79608955411254,0.073442,,0.080045
229.81189730151803,0.074703,,0.081009
229.82770504892352,0.074703,,0.081009
229.843512796329,0.076484,,0.080564
229.8593205437345,0.076484,,0.080564
229.87512829114,0.078116,,0.084718
229.89093603854548,0.078116,,0.084718
229.90674378595097,0.079748,,0.085608
229.92255153335645,0.079748,,0.085608
229.93835928076194,0.081306,,0.087240
229.95416702816743,0.081306,,0.087240
229.96997477557295,0.082938,,0.090059
229.98578252297844,0.082938,,0.090059
230.00159027038393,0.084421,,0.089169
230.01739801778942,0.084421,,0.089169
230.0332057651949,0.086053,,0.090208
230.0490135126004,0.086053,,0.090208
230.06482126000589,0.087685,,0.094214
230.08062900741137,0.087685,,0.094214
230.09643675481686,0.089466,,0.093769
230.11224450222235,0.089466,,0.093769
230.12805224962784,0.091098,,0.095104
230.14385999703333,0.091098,,0.095104
230.15966774443882,0.092730,,0.097774
230.1754754918443,0.092730,,0.097774
230.1912832392498,0.094510,,0.098368
230.2070909866553,0.094510,,0.098368
230.22289873406078,0.096142,,0.100148
230.23870648146627,0.096142,,0.100148
230.25451422887176,0.097626,,0.101632
230.27032197627724,0.097626,,0.101632
230.28612972368273,0.099258,,0.103264
230.30193747108822,0.099258,,0.103264
230.3177452184937,0.101039,,0.105786
230.33355296589923,0.101039,,0.105786
230.34936071330472,0.102522,,0.106380
230.3651684607102,0.102522,,0.106380
230.3809762081157,0.104154,,0.107715
230.3967839555212,0.104154,,0.107715
230.41259170292668,0.105935,,0.110682
230.42839945033217,0.105935,,0.110682
230.44420719773765,0.107567,,0.112314
230.46001494514314,0.107567,,0.112314
230.47582269254863,0.109050,,0.112611
230.49163043995412,0.109050,,0.112611
230.5074381873596,0.110831,0.112760,0.116766
230.5232459347651,0.110831,0.112760,0.116766
230.5390536821706,0.112463,0.114392,0.115875
230.55486142957608,0.112463,0.114392,0.115875
230.57066917698157,0.113947,0.115875,0.117656
230.58647692438706,0.113947,0.115875,0.117656
230.60228467179255,0.115579,0.117359,0.118843
230.61809241919804,0.115579,0.117359,0.118843
230.63390016660352,0.117507,0.118546,0.122700
230.649707914009,0.117507,0.118546,0.122700
230.6655156614145,,0.120030,0.124777
230.68132340882,,0.120030,0.124777
230.69713115622548,,0.121662,0.123590
230.71293890363097,,0.121662,0.123590
230.7287466510365,,0.122997,0.126261
230.74455439844198,,0.122997,0.126261
230.76036214584747,,0.124481,0.126409
230.77616989325296,,0.124481,0.126409
230.79197764065844,,0.125964,0.130415
230.80778538806393,,0.125964,0.130415
230.82359313546942,,0.127300,0.129228
230.8394008828749,,0.127300,0.129228
230.8552086302804,,0.128783,0.133383
230.8710163776859,,0.128783,0.133383
230.88682412509138,,0.130119,0.135163
230.90263187249687,,0.130119,0.135163
230.91843961990236,0.138279,0.131602,0.136498
230.93424736730785,0.138279,0.131602,0.136498
230.95005511471334,0.139614,0.132641,0.137685
230.96586286211883,0.139614,0.132641,0.137685
230.98167060952431,0.140949,0.134125,0.138279
230.9974783569298,0.140949,0.134125,0.138279
231.0132861043353,0.142285,0.135311,0.137537
231.02909385174078,0.142285,0.135311,0.137537
231.04490159914627,0.143768,0.136498,0.138427
231.06070934655176,0.143768,0.136498,0.138427
231.07651709395725,0.144955,0.137685,0.141098
231.09232484136277,0.144955,0.137685,0.141098
231.10813258876826,0.146142,0.138872,0.143768
231.12394033617375,0.146142,0.138872,0.143768
231.13974808357924,0.147478,0.140059,0.144659
231.15555583098472,0.147478,0.140059,0.144659
231.1713635783902,0.148516,0.141246,0.145252
231.1871713257957,0.148516,0.141246,0.145252
231.2029790732012,0.149555,0.142433,0.145549
231.21878682060668,0.149555,0.142433,0.145549
231.23459456801217,0.150742,0.143323,0.146439
231.25040231541766,0.150742,0.143323,0.146439
231.26621006282315,0.151929,0.144510,0.148813
231.28201781022864,0.151929,0.144510,0.148813
231.29782555763413,0.152967,0.145400,0.149703
231.31363330503962,0.152967,0.145400,0.149703
231.3294410524451,0.154006,0.146291,0.148219
231.3452487998506,0.154006,0.146291,0.148219
231.36105654725608,0.155044,0.147329,0.149703
231.37686429466157,0.155044,0.147329,0.149703
231.39267204206706,0.156231,0.148219,0.150000
231.40847978947255,0.156231,0.148219,0.150000
231.42428753687804,0.157270,0.149110,0.151632
231.44009528428353,0.157270,0.149110,0.151632
231.45590303168905,0.158457,0.150148,0.152077
231.4717107790945,0.158457,0.150148,0.152077
231.48751852650003,0.159347,0.150890,0.154154
231.50332627390551,0.159347,0.150890,0.154154
231.519134021311,0.160386,0.151632,0.154006
231.5349417687165,0.160386,0.151632,0.154006
231.55074951612198,0.161276,0.152522,0.154154
231.56655726352747,0.161276,0.152522,0.154154
231.58236501093296,0.162166,0.153116,0.156083
231.59817275833845,0.162166,0.153116,0.156083
231.61398050574394,0.162908,0.153857,0.155638
231.62978825314943,0.162908,0.153857,0.155638
231.64559600055492,0.163946,0.154599,0.156231
231.6614037479604,0.163946,0.154599,0.156231
231.6772114953659,0.164540,0.155193,0.157418
231.69301924277138,0.164540,0.155193,0.157418
231.70882699017687,0.165133,0.155638,0.157863
231.72463473758236,0.165133,0.155638,0.157863
231.74044248498785,0.165875,0.156231,0.158308
231.75625023239334,0.165875,0.156231,0.158308
231.77205797979883,0.166469,0.156528,0.159495
231.78786572720432,0.166469,0.156528,0.159495
231.8036734746098,0.166914,0.157122,0.159199
231.8194812220153,0.166914,0.157122,0.159199
231.8352889694208,0.167507,0.157567,0.159495
231.8510967168263,0.167507,0.157567,0.159495
231.8669044642318,0.167952,0.157715,0.160386
231.88271221163728,0.167952,0.157715,0.160386
231.89851995904277,0.168249,0.158012,0.159941
231.91432770644826,0.168249,0.158012,0.159941
231.93013545385375,0.168694,0.158308,0.160089
231.94594320125924,0.168694,0.158308,0.160089
231.96175094866473,0.168991,0.158605,0.160979
231.97755869607022,0.168991,0.158605,0.160979
231.9933664434757,0.168991,0.158754,0.161127
232.0091741908812,0.168991,0.158754,0.161127
232.0249819382867,0.169436,0.158754,0.160831
232.04078968569218,0.169436,0.158754,0.160831
232.05659743309766,0.169436,0.158754,0.160979
232.07240518050315,0.169436,0.158754,0.160979
232.08821292790864,0.169436,0.159050,0.161276
232.10402067531413,0.169436,0.159050,0.161276
232.11982842271962,0.169584,0.159050,0.161127
232.1356361701251,0.169584,0.159050,0.161127
232.1514439175306,0.169436,0.158902,0.160979
232.1672516649361,0.169436,0.158902,0.160979
232.18305941234158,0.169436,0.158754,
232.19886715974707,0.169436,0.158754,
232.21467490715258,0.169288,0.158754,0.160979
232.23048265455805,0.169288,0.158754,0.160979
232.24629040196356,0.168991,0.158605,0.160682
232.26209814936905,0.168991,0.158605,0.160682
232.27790589677454,0.168843,0.158308,0.159792
232.29371364418003,0.168843,0.158308,0.159792
232.30952139158552,0.168546,0.158308,0.160237
232.325329138991,0.168546,0.158308,0.160237
232.3411368863965,0.168249,0.158160,
232.356944633802,0.168249,0.158160,
232.37275238120748,0.167804,0.157567,0.159644
232.38856012861297,0.167804,0.157567,0.159644
232.40436787601845,0.167211,0.157270,0.159199
232.42017562342394,0.167211,0.157270,0.159199
232.43598337082943,0.166765,0.156973,0.158605
232.45179111823492,0.166765,0.156973,0.158605
232.4675988656404,0.166172,0.156380,0.158754
232.4834066130459,0.166172,0.156380,0.158754
232.4992143604514,0.165727,0.155786,0.157567
232.51502210785688,0.165727,0.155786,0.157567
232.53082985526237,0.164985,0.155341,0.157418
232.54663760266786,0.164985,0.155341,0.157418
232.56244535007335,0.164392,0.154748,0.157418
232.57825309747884,0.164392,0.154748,0.157418
232.59406084488432,0.163650,0.154154,0.156825
232.60986859228984,0.163650,0.154154,0.156825
232.62567633969533,0.162759,0.153561,0.155489
232.64148408710082,0.162759,0.153561,0.155489
232.6572918345063,0.162166,0.152670,0.155193
232.6730995819118,0.162166,0.152670,0.155193
232.6889073293173,0.161127,0.152077,0.154303
232.70471507672278,0.161127,0.152077,0.154303
232.72052282412827,0.160237,0.151187,0.154303
232.73633057153376,0.160237,0.151187,0.154303
232.75213831893925,0.159495,0.150593,0.152522
232.76794606634473,0.159495,0.150593,0.152522
232.78375381375022,0.158457,0.149703,0.151929
232.7995615611557,0.158457,0.149703,0.151929
